filename,line_count,itid_min,itid_max,itid_macro_avg,itid_micro_avg
../Data/Models/TensorFlow/SR/tacotron2/__init__.py,6,0.0,1.0,0.5,0.5
../Data/Models/TensorFlow/SR/tacotron2/custom_decoder.py,104,0.5555555555555557,0.9615912208504801,0.8422496570644719,0.8553123830901609
../Data/Models/TensorFlow/SR/tacotron2/modules.py,346,0.34239130434782605,0.9565217391304348,0.7423711755233494,0.7363165346230026
../Data/Models/TensorFlow/SR/tacotron2/helpers.py,103,0.9114754098360656,0.9016393442622951,0.8795081967213114,0.8524590163934426
../Data/Models/TensorFlow/SR/tacotron2/attention.py,169,0.3983333333333333,1.0,0.8025537918871252,0.7849494949494951
../Data/Models/TensorFlow/SR/tacotron2/Architecture_wrappers.py,142,0.34977375565610863,0.9764705882352941,0.7834546047215729,0.788050394951679
../Data/Models/TensorFlow/SR/tacotron2/tacotron.py,312,0.05685618729096989,0.9933110367892977,0.8718945120282912,0.8387013384328335
