filename,line_count,itid_min,itid_max,itid_macro_avg,itid_micro_avg
../Data/Models/PyTorch/NLP/BERT/bert_model.py,692,0.07462686567164178,0.9800995024875621,0.6992831478519607,0.7294691140570441
