filename,line_count,tc_min,tc_max,tc_avg
..\Data\Models\PyTorch\SR\tacotron2\arg_parse.py,63,0.0,0.0,0.0
..\Data\Models\PyTorch\SR\tacotron2\data_function.py,103,0.04545454545454547,0.4000000000000002,0.17412587412587416
..\Data\Models\PyTorch\SR\tacotron2\entrypoint.py,115,0.0,0.2222222222222222,0.02973959897013201
..\Data\Models\PyTorch\SR\tacotron2\loss_function.py,15,0.0,0.0,0.0
..\Data\Models\PyTorch\SR\tacotron2\model.py,544,0.04347826086956522,0.14285714285714285,0.08370534283921009
