filename,line_count,itid_min,itid_max,itid_macro_avg,itid_micro_avg
..\Data\Models\PyTorch\NLP\BERT\bert_model.py,1526,0.1713836477987422,0.9481132075471701,0.6588490543843163,0.6956961980422757
